407,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Neola Schneider,7.64
408,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro� Back, 8-1/2x11, 25/Bx",Joy Bell,54.74
409,Avery 51,Monica Federle,6.3
410,SANFORD Liquid Accent� Tank-Style Highlighters,Jamie Kunitz,2.84
411,Avery Poly Binder Pockets,Susan Vittorini,3.58
412,"Dixon My First Ticonderoga Pencil, #2",Susan Vittorini,5.85
413,Acco� Hot Clips� Clips to Go,Susan Vittorini,3.29
414,Fiskars� Softgrip Scissors,Charles McCrossin,10.98
415,"Elite 5"" Scissors",Cari Schnelling,8.45
416,Eldon Wave Desk Accessories,Doug Bickford,5.89
417,Avery 478,Don Miller,4.91
418,Boston 16701 Slimline Battery Pencil Sharpener,Don Miller,15.94
419,Xerox 1982,Fred Wasserman,22.84
420,"Soundgear Copyboard Conference Phone, Optional Battery",Bryan Mills,204.1
421,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Carlos Daly,98.31
422,Euro Pro Shark Stick Mini Vacuum,Joy Bell,60.98
423,Panasonic KX-P1150 Dot Matrix Printer,Claudia Miner,145.45
424,Recycled Eldon Regeneration Jumbo File,Claudia Miner,12.28
425,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Beth Thompson,107.53
426,Avery 498,Allen Rosenblatt,2.89
427,Premium Transparent Presentation Covers by GBC,Beth Thompson,20.98
428,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Beth Thompson,100.8
429,GBC VeloBinder Electric Binding Machine,Susan Vittorini,120.98
430,Brown Kraft Recycled Envelopes,Sylvia Foulston,16.98
431,"Acme� 8"" Straight Scissors",Joy Bell,12.98
432,Bell Sonecor JB700 Caller ID,Becky Castell,7.99
433,A1228,Carlos Daly,195.99
434,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Cari Schnelling,136.98
435,8290,Jim Radford,125.99
436,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Allen Rosenblatt,115.99
437,Fellowes Neat Ideas� Storage Cubes,Dorothy Badders,32.48
438,"Lesro Round Back Collection Coffee Table, End Table",Dorothy Badders,182.55
439,Avery 492,Mike Pelletier,2.88
440,Newell 343,Mike Pelletier,2.94
441,Recycled Eldon Regeneration Jumbo File,Doug Bickford,12.28
442,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Doug Bickford,349.45
443,Canon S750 Color Inkjet Printer,Susan Vittorini,120.97
444,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Andrew Gjertsen,21.98
445,"AT&T Black Trimline Phone, Model 210",Muhammed MacIntyre,15.99
446,Newell 318,Muhammed MacIntyre,2.78
447,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Muhammed MacIntyre,6.47
448,Staples Vinyl Coated Paper Clips,Muhammed MacIntyre,3.93
449,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Jim Radford,136.98
450,Avery 491,Bryan Davis,4.13
451,Fellowes Black Plastic Comb Bindings,Anthony Johnson,5.81
452,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Anthony Johnson,9.65
453,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Doug Bickford,58.14
454,T18,Carlos Daly,110.99
455,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Don Miller,279.81
456,Honeywell Quietcare HEPA Air Cleaner,Don Jones,78.65
457,Staples Colored Bar Computer Paper,Chad Cunningham,35.44
458,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Ralph Arnett,11.66
459,Staples Battery-Operated Desktop Pencil Sharpener,Ralph Arnett,10.48
460,Eldon� 200 Class� Desk Accessories,Nicole Hansen,6.28
461,"Memorex 80 Minute CD-R, 30/Pack",Fred Wasserman,22.98
462,"Global Leather and Oak Executive Chair, Black",Bryan Mills,300.98
463,"Dual Level, Single-Width Filing Carts",Ralph Arnett,155.06
464,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Doug Bickford,55.94
465,"Wilson Jones 1"" Hanging DublLock� Ring Binders",Eugene Barchas,5.28
466,"Master Giant Foot� Doorstop, Safety Yellow",Brad Eason,7.59
467,"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Brad Eason,5.98
468,Epson DFX-8500 Dot Matrix Printer,Dorothy Wardle,2550.14
469,Xerox 194,Ralph Knight,55.48
470,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Sylvia Foulston,28.99
471,Avery 493,Neola Schneider,4.91
472,"Bevis Round Bullnose 29"" High Table Top",Neola Schneider,259.71
473,GBC Recycled Regency Composition Covers,Grant Carroll,59.78
474,Avery 506,Grant Carroll,4.13
475,Xerox 197,Grant Carroll,30.98
476,"Eldon� Expressions� Wood Desk Accessories, Oak",Julia West,7.38
477,Xerox 1935,Muhammed MacIntyre,26.38
478,Peel & Stick Add-On Corner Pockets,Susan Vittorini,2.16
479,Eureka The Boss� Cordless Rechargeable Stick Vac,Sylvia Foulston,50.98
480,Eldon� Wave Desk Accessories,Doug Bickford,2.08
481,Xerox 1905,Doug Bickford,6.48
482,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Doug Bickford,64.98
483,"Executive Impressions 13"" Clairmont Wall Clock",Dorothy Badders,19.23
484,"Global Leather and Oak Executive Chair, Black",Henry Goldwyn,300.98
485,Global Troy� Executive Leather Low-Back Tilter,Henry Goldwyn,500.98
486,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Henry Goldwyn,45.19
487,Staples SlimLine Pencil Sharpener,Grant Carroll,11.97
488,Presstex Flexible Ring Binders,Chad Cunningham,4.55
489,"Memorex 4.7GB DVD+RW, 3/Pack",Beth Thompson,28.48
490,Eldon Image Series Black Desk Accessories,Beth Thompson,4.14
491,Avery 485,Andrew Gjertsen,12.53
492,"Dixon My First Ticonderoga Pencil, #2",Andrew Gjertsen,5.85
493,Global Adaptabilities� Conference Tables,Sylvia Foulston,280.98
494,Kensington 7 Outlet MasterPiece Power Center,Michelle Lonsdale,177.98
495,"Global Deluxe Stacking Chair, Gray",Michelle Lonsdale,50.98
496,Xerox 1885,Cari Schnelling,48.04
497,Avery 479,Henry Goldwyn,2.61
498,"AT&T Black Trimline Phone, Model 210",Edward Hooks,15.99
499,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Brendan Dodson,8.04
500,Eldon Pizzaz� Desk Accessories,Brendan Dodson,2.23
501,GBC Binding covers,Harold Engle,12.95
502,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Roy French,115.99
503,Talkabout T8367,Helen Abelman,65.99
504,Logitech Access Keyboard,Guy Armstrong,15.98
505,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Jennifer Braxton,140.85
506,Newell 336,Giulietta Baptist,4.28
507,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Jack Lebron,56.96
508,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Jack Lebron,279.48
509,GBC DocuBind P100 Manual Binding Machine,Erica Bern,165.98
510,Avery 497,Erica Bern,3.08
511,SAFCO Folding Chair Trolley,Helen Abelman,128.24
512,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Guy Armstrong,10.98
513,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Helen Abelman,29.89
514,Keytronic Designer 104- Key Black Keyboard,Christopher Schild,40.48
515,Accessory31,Roy French,35.99
516,Avanti 4.4 Cu. Ft. Refrigerator,Roy French,180.98
517,Bush Mission Pointe Library,Jennifer Braxton,150.98
518,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Jennifer Braxton,3.81
519,Ibico Covers for Plastic or Wire Binding Elements,Joy Smith,11.5
520,Boston KS Multi-Size Manual Pencil Sharpener,Evan Minnotte,22.99
521,"Hunt BOSTON� Vista� Battery-Operated Pencil Sharpener, Black",Evan Minnotte,11.66
522,Martin-Yale Premier Letter Opener,Jenna Caffey,12.88
523,Recycled Premium Regency Composition Covers,Harold Engle,15.28
524,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Harold Engle,300.98
525,i1000,Harold Engle,65.99
526,Avery 493,Harold Engle,4.91
527,Fellowes Super Stor/Drawer�,Harold Engle,27.75
528,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Hilary Holden,110.98
529,*Staples* Letter Opener,Hilary Holden,2.18
530,Canon PC1060 Personal Laser Copier,Hilary Holden,699.99
531,LX 677,Hilary Holden,110.99
532,Avery Hi-Liter� Fluorescent Desk Style Markers,Christopher Schild,3.38
533,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Harold Engle,8.74
534,Acco Suede Grain Vinyl Round Ring Binder,Greg Guthrie,2.78
535,Eldon Image Series Black Desk Accessories,Greg Guthrie,4.14
536,Xerox 213,Greg Guthrie,6.48
537,Newell 342,Greg Guthrie,3.28
538,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Guy Armstrong,9.78
539,Newell 337,Guy Armstrong,3.28
540,GBC Binding covers,Joy Smith,12.95
541,GBC Standard Therm-A-Bind Covers,Joy Smith,24.92
542,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Erica Bern,83.1
543,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Erica Bern,90.98
544,Xerox 1985,Dan Reichenbach,6.48
545,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Erica Bern,39.99
546,"Global Leather and Oak Executive Chair, Black",Guy Armstrong,300.98
547,"Tennsco Lockers, Sand",Guy Armstrong,20.98
548,Xerox 1920,Evan Minnotte,5.98
549,Xerox 1928,Joy Smith,5.28
550,Xerox 1939,Joy Smith,18.97
551,StarTAC 7760,Joy Smith,65.99
552,Magna Visual Magnetic Picture Hangers,Paul Gonzalez,4.82
553,M3682,Filia McAdams,125.99
554,Xerox 1978,Joy Smith,5.78
555,"Sauder Forest Hills Library, Woodland Oak Finish",Greg Guthrie,140.98
556,"Global High-Back Leather Tilter, Burgundy",Greg Guthrie,122.99
557,"Wirebound Message Book, 4 per Page",Joy Smith,5.43
558,"Memorex 4.7GB DVD+RW, 3/Pack",Joy Smith,28.48
559,Hoover WindTunnel� Plus Canister Vacuum,Greg Guthrie,363.25
560,Newell 335,Greg Guthrie,2.88
561,Zoom V.92 USB External Faxmodem,Jack Lebron,49.99
562,Telescoping Adjustable Floor Lamp,Joy Smith,19.99
563,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Evan Minnotte,40.98
564,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Chuck Magee,10.64
565,Prang Drawing Pencil Set,Chuck Magee,2.78
566,Xerox 1992,Filia McAdams,5.98
567,TI 36X Solar Scientific Calculator,Jack Lebron,23.99
568,V 3600 Series,Jack Lebron,65.99
569,Sharp AL-1530CS Digital Copier,Jack Lebron,499.99
570,Hon 4-Shelf Metal Bookcases,Harold Engle,100.98
571,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Harold Engle,51.65
572,Lock-Up Easel 'Spel-Binder',Jack Lebron,28.53
573,U.S. Robotics 56K Internet Call Modem,Jack Lebron,99.99
574,Boston 1730 StandUp Electric Pencil Sharpener,Frank Atkinson,21.38
575,Bretford CR4500 Series Slim Rectangular Table,Frank Atkinson,348.21
576,Euro Pro Shark Stick Mini Vacuum,Jack Lebron,60.98
577,Hon 5100 Series Wood Tables,Jack Lebron,290.98
578,Belkin ErgoBoard� Keyboard,Evan Minnotte,30.98
579,Riverleaf Stik-Withit� Designer Note Cubes�,Joy Smith,10.06
580,Coloredge Poster Frame,Dan Reichenbach,14.2
581,8860,Jack Lebron,65.99
582,Xerox 1920,Frank Atkinson,5.98
583,252,Frank Atkinson,65.99
584,Sharp 1540cs Digital Laser Copier,Erica Bern,549.99
585,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jack Lebron,68.81
586,Wilson Jones Impact Binders,Filia McAdams,5.18
587,GBC DocuBind 200 Manual Binding Machine,Jack Lebron,420.98
588,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Jack Lebron,29.18
589,Sanford Liquid Accent Highlighters,Giulietta Baptist,6.68
590,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Joy Smith,225.04
591,SANFORD Liquid Accent� Tank-Style Highlighters,Joy Smith,2.84
592,Hon iLevel� Computer Training Table,Joy Smith,31.76
593,"Eldon� 200 Class� Desk Accessories, Burgundy",Greg Guthrie,6.28
594,"80 Minute CD-R Spindle, 100/Pack - Staples",Carlos Soltero,39.48
595,3M Hangers With Command Adhesive,Carlos Soltero,3.7
596,X-Rack� File for Hanging Folders,Harold Engle,11.29
597,688,Erica Bern,195.99
598,Ibico EB-19 Dual Function Manual Binding System,Erica Bern,172.99
599,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Hilary Holden,30.98
600,Southworth 25% Cotton Premium Laser Paper and Envelopes,Hilary Holden,19.98
601,Timeport L7089,Jack Lebron,125.99
602,Safco Contoured Stacking Chairs,Filia McAdams,238.4
603,Canon PC-428 Personal Copier,Filia McAdams,199.99
604,Staples Standard Envelopes,Greg Guthrie,5.68
605,12-1/2 Diameter Round Wall Clock,Greg Guthrie,19.98
606,Lexmark Z55se Color Inkjet Printer,Harold Engle,90.97
607,Binder Clips by OIC,Philip Brown,1.48
608,Avanti 4.4 Cu. Ft. Refrigerator,Helen Abelman,180.98
609,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Hilary Holden,60.22
610,Canon PC-428 Personal Copier,Hilary Holden,199.99
611,Aluminum Document Frame,Christopher Schild,12.22
612,Wausau Papers Astrobrights� Colored Envelopes,Carlos Soltero,5.98
613,Newell 312,Carlos Soltero,5.84
614,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Erica Bern,4.91
615,Canon imageCLASS 2200 Advanced Copier,Erica Bern,3499.99
616,Newell 312,Erica Bern,5.84
617,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Erica Bern,550.98
618,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Joy Smith,45.19
619,KF 788,Joy Smith,45.99
620,"Imation Neon Mac Format Diskettes, 10/Pack",Christopher Schild,8.12
621,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Christopher Schild,51.65
622,Sanford Liquid Accent Highlighters,Christopher Schild,6.68
623,2180,Christopher Schild,175.99
624,Sharp AL-1530CS Digital Copier,Evan Minnotte,499.99
625,"Executive Impressions 14"" Contract Wall Clock",Christopher Schild,22.23
626,*Staples* Highlighting Markers,Greg Guthrie,4.84
627,Boston 19500 Mighty Mite Electric Pencil Sharpener,Harold Engle,20.15
628,Xerox 1995,Philip Brown,6.48
629,Self-Adhesive Ring Binder Labels,Carlos Soltero,3.52
630,Catalog Binders with Expanding Posts,Jennifer Braxton,67.28
631,*Staples* Packaging Labels,Dan Reichenbach,2.89
632,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Dan Reichenbach,41.32
633,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Dan Reichenbach,8.95
634,9-3/4 Diameter Round Wall Clock,Carlos Soltero,13.79
635,Logitech Cordless Elite Duo,Carlos Soltero,100.98
636,Xerox 220,Carlos Soltero,6.48
637,Logitech Cordless Elite Duo,Giulietta Baptist,100.98
638,Canon Image Class D660 Copier,Jack Lebron,599.99
639,12 Colored Short Pencils,Guy Armstrong,2.6
640,Avery Legal 4-Ring Binder,Hilary Holden,20.98
641,Hoover� Commercial Lightweight Upright Vacuum,Jack Lebron,3.48
642,Colored Envelopes,Erica Bern,3.69
643,Xerox 1953,Erica Bern,4.28
644,GBC DocuBind 200 Manual Binding Machine,Harold Engle,420.98
645,DAX Natural Wood-Tone Poster Frame,Harold Engle,26.48
646,Staples Standard Envelopes,Jim Sink,5.68
647,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Jennifer Braxton,15.01
648,Keytronic Designer 104- Key Black Keyboard,Jennifer Braxton,40.48
649,Recycled Eldon Regeneration Jumbo File,Jennifer Braxton,12.28
650,GBC Standard Plastic Binding Systems Combs,Joy Smith,8.85
651,Office Star Flex Back Scooter Chair with White Frame,Joy Smith,110.98
652,Xerox 1941,Harold Engle,104.85
653,"Global Deluxe Stacking Chair, Gray",Philip Brown,50.98
654,DAX Clear Channel Poster Frame,Philip Brown,14.58
655,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Philip Brown,45.98
656,Belkin 105-Key Black Keyboard,Giulietta Baptist,19.98
657,Micro Innovations 104 Keyboard,Giulietta Baptist,10.97
658,GBC Imprintable Covers,Paul Gonzalez,10.98
659,"GBC Laser Imprintable Binding System Covers, Desert Sand",Logan Haushalter,14.27
660,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Logan Haushalter,9.49
661,Hon Multipurpose Stacking Arm Chairs,Filia McAdams,216.6
662,"Executive Impressions 14""",Carlos Soltero,22.23
663,Accessory2,Carlos Soltero,55.99
664,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Erica Bern,29.89
665,Southworth 25% Cotton Antique Laid Paper & Envelopes,Erica Bern,8.34
666,Bevis 36 x 72 Conference Tables,Greg Guthrie,124.49
667,Xerox 1936,Dan Reichenbach,19.98
668,"Eldon� 400 Class� Desk Accessories, Black Carbon",Jim Sink,8.75
669,"Dixon My First Ticonderoga Pencil, #2",Jim Sink,5.85
670,Durable Pressboard Binders,Carlos Soltero,3.8
671,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Carlos Soltero,7.98
672,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,Carlos Soltero,417.4
673,"Array� Parchment Paper, Assorted Colors",Chuck Magee,7.28
674,Avery Durable Poly Binders,Philip Brown,5.53
675,Dana Swing-Arm Lamps,Hilary Holden,10.68
676,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Hilary Holden,110.98
677,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Hilary Holden,105.98
678,HP Office Paper (20Lb. and 87 Bright),Hilary Holden,6.68
679,Bionaire Personal Warm Mist Humidifier/Vaporizer,Greg Guthrie,46.89
680,270c,Jennifer Braxton,125.99
681,T28 WORLD,Jennifer Braxton,195.99
682,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Erica Bern,15.74
683,CF 888,Jim Sink,195.99
684,GBC Standard Therm-A-Bind Covers,Noah Childs,24.92
685,Epson LQ-570e Dot Matrix Printer,Noah Childs,270.97
686,Staples Premium Bright 1-Part Blank Computer Paper,Noah Childs,12.28
687,Okidata ML390 Turbo Dot Matrix Printers,Evan Minnotte,442.14
688,"Hon Metal Bookcases, Black",Guy Armstrong,70.98
689,"24 Capacity Maxi Data Binder Racks, Pearl",Guy Armstrong,210.55
690,"Lesro Round Back Collection Coffee Table, End Table",Guy Armstrong,182.55
691,PC Concepts 116 Key Quantum 3000 Keyboard,Chuck Magee,32.98
692,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Greg Guthrie,40.98
693,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,Greg Guthrie,417.4
694,Accessory17,Carlos Soltero,35.99
695,Telescoping Adjustable Floor Lamp,Greg Guthrie,19.99
696,Xerox 1898,Greg Guthrie,6.68
697,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Greg Guthrie,85.29
698,ACCOHIDE� Binder by Acco,Carlos Soltero,4.13
699,Eldon Executive Woodline II Cherry Finish Desk Accessories,Carlos Soltero,40.89
700,Belkin 8 Outlet Surge Protector,Greg Guthrie,40.98
701,"Executive Impressions 14"" Contract Wall Clock",Greg Guthrie,22.23
702,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Christopher Schild,14.81
703,Bevis Steel Folding Chairs,Joy Smith,95.95
704,"Global Leather and Oak Executive Chair, Black",Joy Smith,300.98
705,"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Joy Smith,37.94
706,Fellowes Super Stor/Drawer� Files,Joy Smith,161.55
707,Logitech Cordless Navigator Duo,Joy Smith,80.98
708,Sharp EL500L Fraction Calculator,Joy Smith,13.99
709,White GlueTop Scratch Pads,Joy Smith,15.04
710,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Guy Armstrong,140.85
711,"Eureka Sanitaire � Multi-Pro Heavy-Duty Upright, Disposable Bags",Brian Moss,4.37
712,Cardinal Holdit Business Card Pockets,Brian Moss,4.98
713,Accessory36,Logan Haushalter,55.99
714,T193,Guy Armstrong,65.99
715,Sharp EL500L Fraction Calculator,Guy Armstrong,13.99
716,Tennsco Commercial Shelving,Guy Armstrong,20.34
717,T39m,Christopher Schild,155.99
718,Tennsco Industrial Shelving,Jim Sink,48.91
719,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Carlos Soltero,100.89
720,Colored Envelopes,Jennifer Braxton,3.69
721,Accessory13,Brian Moss,35.99
722,Xerox 197,Harold Engle,30.98
723,Bretford CR4500 Series Slim Rectangular Table,Harold Engle,348.21
724,Xerox 1976,Carlos Soltero,6.48
725,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,Hilary Holden,280.98
726,Hammermill Color Copier Paper (28Lb. and 96 Bright),Hilary Holden,9.99
727,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Logan Haushalter,15.01
728,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Guy Armstrong,6.84
729,Serrated Blade or Curved Handle Hand Letter Openers,Erica Bern,3.14
730,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Logan Haushalter,99.23
731,Accessory4,Logan Haushalter,85.99
732,Hon GuestStacker Chair,Harold Engle,226.67
733,Belkin ErgoBoard� Keyboard,Christopher Schild,30.98
734,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Helen Abelman,8.01
735,Xerox 1989,Helen Abelman,4.98
736,"GE 4 Foot Flourescent Tube, 40 Watt",Jack Lebron,14.98
737,"Bush Westfield Collection Bookcases, Fully Assembled",Jack Lebron,100.98
738,Nu-Dell Leatherette Frames,Jack Lebron,14.34
739,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Giulietta Baptist,83.1
740,"Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate",Giulietta Baptist,37.94
741,Xerox 1994,Jim Sink,6.48
742,Dixon Ticonderoga Core-Lock Colored Pencils,Julie Creighton,9.11
743,CF 688,Julie Creighton,155.99
744,Fellowes Staxonsteel� Drawer Files,Sanjit Chand,193.17
745,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Matt Collins,34.58
746,Hanging Personal Folder File,Matt Collins,15.7
747,"Memorex 4.7GB DVD+RW, 3/Pack",Matt Collins,28.48
748,3285,Matt Collins,205.99
749,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Justin Knight,9.27
750,Office Star - Task Chair with Contemporary Loop Arms,Rob Haberlin,90.98
751,Acco Perma� 3000 Stacking Storage Drawers,Rob Haberlin,20.98
752,"80 Minute CD-R Spindle, 100/Pack - Staples",Rob Haberlin,39.48
753,Avery 479,Rob Haberlin,2.61
754,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Rob Haberlin,64.98
755,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Christina Vanderzanden,40.98
756,Eldon� Gobal File Keepers,Christina Vanderzanden,15.14
757,Kensington 7 Outlet MasterPiece� HOMEOFFICE Power Control Center,Matt Collins,131.12
758,2160i,Matt Collins,200.99
759,Sharp AL-1530CS Digital Copier,Sanjit Chand,499.99
760,"Seth Thomas 13 1/2"" Wall Clock",Matt Collins,17.78
761,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Justin Knight,70.71
762,Bretford Rectangular Conference Table Tops,Justin Knight,376.13
763,Wirebound Voice Message Log Book,Rob Haberlin,4.76
764,"80 Minute CD-R Spindle, 100/Pack - Staples",Lena Cacioppo,39.48
765,Avery 493,Lena Cacioppo,4.91
766,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Kimberly Carter,180.98
767,Novimex Swivel Fabric Task Chair,Gene Hale,150.98
768,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Christina Vanderzanden,4.77
769,Project Tote Personal File,Matt Collins,14.03
770,3M Organizer Strips,Sally Knutson,5.4
771,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Kimberly Carter,7.28
772,"Sanford Colorific Colored Pencils, 12/Box",Christina Vanderzanden,2.88
773,R380,Christina Vanderzanden,195.99
774,Xerox 1899,Kimberly Carter,5.78
775,"Imation IBM Formatted Diskettes, 100/Pack",Kimberly Carter,28.48
776,Barrel Sharpener,Rob Haberlin,3.57
777,2160i,Rob Haberlin,200.99
778,A1228,Rob Haberlin,195.99
779,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Justin Knight,52.99
780,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Justin Knight,100.98
781,Accessory34,Justin Knight,85.99
782,Bagged Rubber Bands,Christina Vanderzanden,1.26
783,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Marina Lichtenstein,4.98
784,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Marina Lichtenstein,66.99
785,Wilson Jones� Four-Pocket Poly Binders,Justin Knight,6.54
786,"Dual Level, Single-Width Filing Carts",Justin Knight,155.06
787,Economy Binders,Gene Hale,2.08
788,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Gene Hale,160.98
789,X-Rack� File for Hanging Folders,Gene Hale,11.29
790,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Rob Haberlin,29.89
791,Newell 323,Gene Hale,1.68
792,Eldon Portable Mobile Manager,Gene Hale,28.28
793,Avery Binder Labels,Michelle Arnett,3.89
794,Eldon Jumbo ProFile� Portable File Boxes Graphite/Black,Sally Knutson,15.31
795,"Master Giant Foot� Doorstop, Safety Yellow",Rob Haberlin,7.59
796,Newell 315,Justin Knight,5.98
797,Kleencut� Forged Office Shears by Acme United Corporation,Justin Knight,2.08
798,Xerox 1983,Justin Knight,5.98
799,T61,Lena Cacioppo,45.99
800,Avery Poly Binder Pockets,Seth Vernon,3.58
801,"Bush Westfield Collection Bookcases, Fully Assembled",Seth Vernon,100.98
802,Xerox 196,Seth Vernon,5.78
803,Nu-Dell Leatherette Frames,Gene Hale,14.34
804,Colored Envelopes,Luke Weiss,3.69
805,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Justin Knight,4.91
806,Eldon Simplefile� Box Office�,Rob Haberlin,12.44
807,6190,Julie Creighton,65.99
808,Panasonic KX-P3200 Dot Matrix Printer,Sanjit Chand,297.64
809,Wilson Jones DublLock� D-Ring Binders,Justin Knight,6.75
810,"Wilson Jones Hanging View Binder, White, 1""",Justin Knight,7.1
811,"Fellowes Basic 104-Key Keyboard, Platinum",Justin Knight,20.95
812,Ibico Recycled Linen-Style Covers,Justin Knight,39.06
813,Self-Adhesive Ring Binder Labels,Justin Knight,3.52
